24050	89	23674
5755	74	27289
17742	1	15861
8806	43	16051
20045	96	4492
6465	129	7398
9945	22	2546
11935	62	4193
2813	48	21296
26448	89	15998
13722	9	4050
9031	129	7398
2532	131	16504
15984	129	7398
448	15	8570
9494	42	16711
19102	15	6012
23288	89	27159
8516	15	14532
25701	29	23336
23146	29	22530
7726	79	7862
15752	89	20870
14424	27	13414
3004	43	22665
25910	129	7398
437	37	15576
9101	56	21097
9881	89	15350
21019	22	2546
1	15	2478
10661	132	7750
9248	101	3331
22162	33	3799
284	34	10229
26688	75	12007
17161	33	3799
8621	32	9690
24650	33	3799
4698	76	23894
13369	38	15306
21758	116	19879
21536	66	18683
2873	34	10229
21416	22	2546
17017	29	22530
20007	113	15034
26712	11	25414
12926	131	20597
22154	32	26583
6243	132	1933
13172	71	16504
1439	87	17062
18023	122	8498
3850	76	23894
12295	74	3418
933	75	27491
25591	110	7398
11995	36	22530
23925	69	23914
7732	74	7761
1543	96	2836
24779	22	2546
11024	113	21356
610	75	26568
5334	4	3483
3933	43	15488
19993	96	25598
24564	29	23336
11089	21	5289
15574	96	24973
21918	43	22665
27432	130	27774
25228	115	23123
26356	82	20773
11235	71	10440
17125	27	7633
5370	29	22530
20787	33	3799
9133	82	13952
19318	101	3483
20430	131	16504
16905	114	25798
5071	98	22530
27108	43	22665
5656	87	22492
15072	133	14532
10840	11	17633
2925	129	7398
5955	7	5516
16295	33	5950
27842	27	9099
15620	132	15813
27754	15	14532
15602	93	7761
9098	24	10721
20015	93	6964
19307	43	22665
12213	129	7398
11810	21	5289
20919	96	26537
20423	43	22665
9882	83	2830
23548	31	7761
15343	32	9690
26180	74	7761
4210	29	22530
19684	98	7098
19027	89	3736
19640	101	3331
23405	74	10852
14329	56	23720
24959	32	9690
24370	62	25732
4048	125	6789
19960	62	1304
25526	27	25415
19958	49	10943
3172	5	22878
9607	19	11241
21917	98	22530
15240	76	26105
21406	33	3799
26808	43	22665
20181	89	27159
12718	33	3799
24362	96	985
25075	115	4729
17961	79	7862
24700	43	22665
22828	82	20773
14117	101	3331
9860	132	9099
26997	115	14778
8780	74	7761
19880	91	26879
25444	74	7632
18201	82	7327
21909	29	22530
1180	132	13414
15755	101	3331
4127	74	25333
22212	79	7862
23137	8	2546
21120	132	9099
24353	132	19783
26852	71	16504
12718	15	2628
19075	43	23080
4223	79	7862
18644	82	252
13407	8	21248
2329	43	2536
14862	96	14071
8297	132	14609
2861	106	8335
2950	55	10855
25927	33	3799
8184	43	6012
8759	129	7398
2571	89	1433
8564	132	7387
21206	109	18207
12378	49	26131
12426	126	11671
5934	132	7387
6533	93	7647
24123	93	23914
15061	32	15861
23281	33	3799
18913	89	27241
21060	115	14036
25715	9	4733
27184	90	20437
16278	129	7398
13368	93	25770
11015	33	3799
16054	89	27159
3596	11	25414
1695	96	5440
10592	24	2052
7336	96	21459
24539	82	17366
14578	27	7387
12829	75	26568
2377	81	22530
26488	93	7954
15148	75	18116
17456	15	14532
23985	96	2836
12572	32	26583
7869	115	23266
4011	29	22530
14838	72	5801
9296	74	5488
5709	43	6012
20101	32	9690
16930	19	19879
7867	34	20437
21539	132	7387
4451	113	24205
27686	110	7398
12535	71	3679
20842	129	7398
12501	34	20437
27002	132	7387
27183	17	14911
12523	127	7444
10463	71	3679
890	36	21356
25935	11	10664
20751	131	20597
332	96	18293
16228	50	23949
15018	113	24205
2749	129	7398
16184	79	7862
16917	33	3799
21389	89	17143
1279	129	7398
3876	74	5488
4701	33	21785
19108	51	20241
24834	72	20027
12887	127	7444
24921	27	18833
2231	29	22530
20173	71	16504
27467	22	2546
12360	87	9066
8587	79	7862
14292	31	1762
27240	43	24665
23343	33	3799
17943	129	7398
5941	79	7862
17567	15	27023
21919	116	5801
12525	71	25654
11331	33	3799
15487	93	27057
3862	64	7831
21092	129	7398
9829	132	13414
8871	132	7633
10821	56	23720
4200	90	20437
6777	129	7398
18343	79	7862
6422	134	26967
1196	43	2478
2695	96	5440
16404	96	22129
22800	81	22530
1945	122	8498
6944	82	20773
93	116	11109
25094	27	8548
839	113	24205
21972	49	26131
15872	11	25414
19955	27	18833
24823	27	10790
19077	72	20773
16854	32	9690
258	71	599
3552	33	3799
849	129	7398
5140	11	17633
16528	33	3799
11640	72	20027
15317	82	7364
17390	74	23914
16215	74	7761
17215	33	14004
1940	93	7761
1958	79	7862
17952	90	20437
21096	1	24250
7174	75	26568
7816	5	8498
7469	96	4492
27458	71	8183
16000	33	8609
8483	17	579
8717	29	22530
16013	21	27325
11235	42	23646
20232	33	3799
10903	36	22530
2736	129	7398
600	43	27023
14848	82	20773
26781	93	4733
2358	74	7761
9670	17	579
23879	21	10122
21410	29	22530
25637	93	7954
20690	82	24168
14946	32	9690
25735	21	5289
25508	66	26081
2558	101	3483
16839	62	1984
16874	72	12612
9317	19	11241
1777	129	7398
24107	32	15861
7462	33	8609
8693	79	7862
22382	82	14307
7737	49	26131
9651	42	16711
6825	132	18833
4111	32	26583
740	33	3799
17007	96	26554
15538	15	6012
9942	56	16486
9723	105	7398
6791	96	2836
19916	21	27325
11645	101	3331
19796	129	7398
195	21	14159
5789	36	24205
18677	113	22530
3320	82	6293
24135	89	27159
9817	119	14250
21722	129	7398
1002	93	19735
14562	96	4492
18303	74	5488
22446	132	18833
22659	115	6292
15047	132	26198
3486	93	3926
24190	29	22530
20813	71	16504
12085	49	26131
20100	11	14406
22606	101	3483
21664	25	3776
12081	32	24250
21447	15	22665
222	71	9594
19973	129	7398
7755	87	16476
7187	132	10633
18660	21	5289
10976	29	22530
16776	72	18746
25317	116	1793
10863	43	22665
2407	31	10852
21807	96	24973
7163	74	1363
2759	15	14532
941	129	7398
22394	33	3799
24495	132	9099
24599	9	4050
24598	132	7387
16940	74	10094
18524	79	20418
4938	72	20241
6534	49	26131
12321	0	15306
2520	89	27159
27388	102	541
4191	54	27027
15911	129	7398
19090	49	12104
10344	54	7761
27149	32	9690
14975	129	7398
15617	31	2406
12239	43	14532
25395	36	24205
11498	129	7398
22145	79	7862
3076	15	25512
22968	110	7398
5349	133	22665
8054	82	6909
19727	56	7434
8522	113	21356
22651	32	15861
18653	93	19735
23765	27	7387
26983	74	21965
2812	74	4733
2654	96	4492
18201	29	22530
2290	25	27396
17508	101	3331
25844	19	23822
19653	96	24973
4176	71	16504
651	33	3799
25364	81	11629
26446	98	23894
7772	93	1363
2881	122	8498
8298	29	22530
13051	129	7398
20751	120	26879
5560	79	7862
18006	27	1933
5295	62	7327
6127	27	18833
25018	72	14307
8195	66	24836
3620	28	1825
8264	79	7862
13298	113	21400
7102	72	7327
93	43	23275
15337	71	19176
21883	71	8156
2073	74	1762
19066	71	8183
23006	122	8498
26362	17	16489
18960	82	20773
17842	132	9099
12744	11	22846
25720	71	16504
2978	62	3398
66	75	4704
607	134	20116
5123	32	9690
3291	32	24250
15191	79	7862
7818	43	24335
7748	18	7327
25838	72	7954
21142	118	488
15298	96	24973
25172	66	10149
962	36	15034
5396	34	10229
11873	129	7398
20137	27	16615
15360	43	2478
22789	126	11671
12801	43	15488
21505	27	9099
3302	132	18833
2488	129	7398
23852	11	25414
18868	32	9690
5116	72	20027
2603	126	11671
19106	33	3799
6811	79	68
20493	15	14532
25182	96	15655
17202	119	14250
26442	113	24205
8593	77	9952
19657	71	25654
11549	43	24665
21433	83	20110
21922	81	24670
14712	21	27325
24915	133	22665
21567	115	18309
11954	4	3483
11311	32	9690
9040	1	15861
10821	79	7862
14548	11	10664
6369	43	22665
27477	11	10664
10424	71	15573
19619	91	23886
24297	87	14226
24169	63	8100
9108	43	27023
22767	87	25250
9528	113	22530
26256	33	3799
24200	132	7750
25228	115	7220
19323	132	5677
22066	76	7424
731	33	3799
24532	29	23336
14636	27	7633
5052	11	25414
3960	132	7387
19733	74	25333
8578	74	6254
27575	32	24250
20157	11	10664
25139	71	21333
1197	74	6120
15191	33	3799
15127	25	10229
15264	89	27159
6419	11	25414
7974	101	3483
3463	22	2546
20794	27	6362
21353	119	14250
26757	81	22530
7460	76	26105
582	115	8445
3786	98	22530
27878	17	579
17539	21	26984
22524	81	22530
8648	33	3799
5216	5	16710
14839	33	3799
21715	72	20437
26872	75	26568
17799	15	23673
9495	90	20437
20965	132	9099
19258	71	17949
124	122	8498
11163	115	20807
18097	63	12490
18831	93	26081
25076	36	21356
15862	33	8609
3978	11	14406
8261	19	20027
11261	131	16504
7293	11	10664
25606	72	20027
19583	36	21356
18549	90	12219
1489	15	22665
3900	132	13414
15170	21	11616
19024	43	24665
23340	36	23232
17887	21	19228
4182	129	7398
10017	132	19783
19859	115	11963
9836	27	27902
14051	105	7398
3634	113	24205
14168	43	27023
22684	81	22530
6586	43	6012
938	79	7862
19749	33	3799
18197	75	26568
6846	31	6951
19694	11	25414
12354	15	6012
22893	11	25414
15083	132	18833
3291	33	8609
22932	43	24667
16481	101	3331
4802	129	7398
7367	134	16945
12823	132	7387
5362	11	13656
26986	133	14532
9204	79	7862
23251	49	12104
25180	89	23674
5431	132	18833
973	74	11257
25034	21	26889
10244	29	23199
24868	93	7761
27460	74	27289
10142	11	25414
11618	96	1725
7319	82	7327
8019	113	24205
10984	21	5289
13813	122	8498
18927	36	22530
3167	63	3619
26022	81	7887
20526	32	24250
26960	27	18833
15486	72	10775
9986	98	22530
2222	29	22530
11330	32	24250
25743	98	7098
614	17	579
24749	74	3397
25658	72	12873
20420	32	9690
7723	98	23894
24485	124	14960
9484	101	3483
5630	74	7761
21064	31	2808
4207	66	10149
7106	11	25414
21204	79	7862
27419	50	18594
22209	93	27182
16452	33	3799
21360	22	2546
6954	93	4733
21016	32	26583
23950	33	3799
23215	89	27159
18364	96	4492
6469	27	18833
9547	21	12428
3300	29	9094
17569	71	16504
20688	78	8102
5246	1	15861
13811	74	1363
13777	134	7519
2309	34	10229
12406	21	20384
7092	132	18833
12336	19	20027
24959	2	24335
23516	129	7398
22948	72	16711
27650	132	18833
9803	124	14960
13399	115	3670
24878	33	3799
21578	129	7398
4118	96	25598
18257	69	4733
6996	132	18833
18783	36	21356
13329	101	3483
9845	82	17366
391	129	7398
26020	129	7398
10385	71	16504
16922	133	22665
27346	43	24665
15133	37	9926
6310	99	6012
1633	93	20035
15188	19	19879
16432	96	16224
3953	129	7398
19060	98	22530
27591	71	5471
10930	32	24250
23399	48	27865
23659	33	3799
25071	50	599
5662	33	5950
15178	130	11671
21557	129	7398
4756	82	20773
14679	89	15998
2899	120	18626
12156	79	3197
4227	122	8498
9785	29	22530
13898	71	21601
7827	32	9690
19916	29	22530
10472	132	25415
20138	113	21356
2649	48	18207
7765	129	7398
26066	110	7398
5580	131	16504
14348	132	18833
13473	79	7862
11919	122	8498
6212	71	3679
15407	98	7098
4760	124	20305
27021	71	25654
8111	96	5440
5213	0	6789
12271	101	3483
17200	98	3032
13443	96	2836
14603	72	10229
4144	71	9594
22121	49	12104
14786	29	22530
23412	43	27023
14901	33	3799
10040	54	7761
18646	34	20437
21780	134	20116
8194	71	17949
6612	79	7862
16765	51	929
10381	15	14532
17601	31	7761
3538	15	2628
19520	71	8183
9601	82	18395
14164	75	26055
10381	90	20437
3941	74	25333
19968	32	9690
19472	27	8548
1096	27	18833
18708	36	24205
11015	32	24250
17518	19	10337
372	98	23894
15557	71	21601
26776	15	22665
10049	131	16504
21970	74	7761
8846	101	3331
170	116	20027
19230	29	22530
27647	133	2536
10873	33	3799
5426	27	1933
21693	49	26131
12192	66	26081
18482	89	4431
16712	96	18228
14551	21	21342
2758	81	22530
944	129	7398
11545	91	9792
10663	64	7831
26671	43	22665
15484	101	20288
7265	90	20437
4740	43	6012
1948	1	9690
1206	29	22530
3413	75	26568
20080	48	27865
11173	4	3483
7136	22	2546
20420	72	20437
19516	79	7862
23573	122	8498
27073	113	21356
12049	93	23914
16843	131	16504
1588	71	2008
2581	32	9690
24217	71	8183
9925	53	15960
2596	79	7862
8396	122	8498
7081	33	3799
22628	5	25307
7715	29	22530
19075	116	6478
18144	31	7761
13141	132	6362
22762	133	22665
13639	56	68
922	71	3679
11525	131	16504
14741	82	12666
13539	115	3431
26271	89	17143
21922	82	7327
7712	48	27865
19210	129	7398
11009	129	7398
8767	133	14532
18032	132	23131
25811	119	14250
50	82	14307
257	82	20773
251	22	2546
2745	75	26568
5686	98	22530
8752	115	4835
2966	81	22530
2372	71	6857
25182	34	14747
8053	79	7862
21705	113	24205
9738	132	25415
19640	71	23689
27017	15	14532
20883	33	3799
7217	11	25414
10300	31	14230
10010	74	7761
4770	76	23894
7567	96	26554
7687	1	9690
26233	134	1378
16586	98	22530
14460	106	8335
13208	49	26131
20790	93	15827
24678	49	26131
7170	132	862
18474	72	12788
6890	1	24250
3857	129	7398
21742	32	15600
5479	72	509
2148	113	21356
8540	32	9690
4126	33	3799
26086	132	18833
20917	76	23894
9662	79	7862
4075	4	20693
20036	131	16504
461	96	2836
19485	116	1236
20135	79	7862
18431	129	7398
12325	21	21093
19463	32	24250
14345	96	25639
17889	101	3331
22179	116	21356
17170	106	8335
6712	36	15034
12446	79	7862
9024	43	22665
19518	6	7536
3359	129	7398
4642	96	22487
9076	1	24250
22737	74	1363
26525	15	2478
18621	93	7761
16871	122	8498
17151	49	26131
4209	79	7862
14820	129	7398
8054	81	22530
24495	37	15576
27164	113	15034
13845	95	6048
6927	101	3331
22068	18	5801
22593	32	15861
1036	56	150
21695	98	22530
17646	79	7862
10536	89	27159
26069	32	24250
27708	133	14532
6252	32	9690
21478	34	5368
26480	98	22530
11861	33	3799
21970	27	18833
18787	101	3483
16151	71	21333
18758	29	22530
19145	71	16504
10887	32	24250
18462	29	22530
10906	72	7954
15106	79	7862
25687	129	7398
22421	30	5886
3707	96	4410
9291	71	20024
16359	32	24250
20402	74	14230
7896	63	8100
4658	89	23674
19385	110	7398
8795	33	21535
13558	89	27159
20824	129	7398
21271	132	18833
11114	129	7398
17747	116	252
19940	129	7398
15482	11	10664
17249	58	7773
1020	36	9575
9581	79	7434
7151	90	20437
23249	93	6254
25382	19	25462
6218	79	7862
1324	77	5847
8133	32	9690
20537	27	18833
7373	79	7862
19069	12	3744
9448	71	16504
24454	129	7398
5681	90	12219
7973	22	2546
1657	129	7398
1751	74	7761
10143	57	7398
3549	21	5289
26045	81	22530
8560	31	14230
11390	65	7398
26082	132	5677
6189	54	4733
16323	24	5966
14520	34	20437
17133	93	7954
7604	11	17633
26478	29	22530
8675	129	7398
19467	43	24665
4176	11	25414
15463	91	23886
13176	131	16504
1317	90	20437
27841	132	18833
9267	129	7398
15653	79	7862
1006	32	7862
13314	89	27159
11163	115	24812
7592	77	11045
25978	21	20823
20472	11	22846
21566	133	22665
24696	90	13123
11163	115	4686
12402	29	22530
17651	113	24205
717	79	7862
24373	34	20437
11365	19	23822
23761	27	18833
3964	29	22530
11066	129	7398
17556	101	3483
4200	56	16486
7436	82	14307
23830	89	27159
10694	93	7954
18109	72	20027
20501	25	20531
3375	29	22530
10419	43	22665
4264	101	3483
25986	133	22665
21981	129	7398
6206	129	7398
6843	29	22530
14174	72	12788
83	37	10229
8732	106	8335
17123	15	6012
27307	74	7761
5659	134	320
4775	32	26583
23917	38	18745
23741	72	8059
11562	49	12104
8741	74	2406
26525	87	10105
5035	132	2306
2411	32	26583
9877	129	7398
13711	48	18207
9292	124	14960
2614	129	7398
14657	11	25414
14425	71	25654
5823	96	4492
13805	96	4492
22043	37	5991
4779	89	22224
1644	90	20437
2417	25	27396
17546	129	7398
1305	76	23894
22859	129	7398
3363	132	20655
2261	93	25192
1726	132	7387
19947	21	27325
25088	29	22530
422	32	9690
5370	113	22530
27543	34	5368
4548	122	8498
19594	33	3799
412	31	10094
27139	89	27159
22682	81	22530
870	98	6746
26588	96	19478
25792	36	21356
5885	62	6891
12537	54	10569
23436	71	12612
23297	71	21333
6769	71	25654
20937	129	7398
15271	116	6370
15808	9	4050
7155	82	20773
25879	75	27491
12882	33	3799
19015	93	5488
15638	49	26131
19011	32	15861
25137	38	15306
6841	49	10943
14348	22	2546
23247	71	19277
157	122	8498
18587	129	7398
9942	8	21248
27425	79	15037
6623	126	11671
4369	27	7633
6712	90	20437
13924	43	6012
11163	115	10324
21295	72	20437
11029	98	23894
2915	132	18833
24566	118	22940
1109	43	22665
15363	101	3331
15383	33	8609
21564	32	24250
7997	132	9099
16279	132	8548
24491	5	8498
24530	29	22530
2435	72	8059
16407	95	26249
13348	101	3331
9596	43	22665
6359	122	8498
26463	132	13949
17850	89	17143
10744	109	18207
16793	124	11494
19423	62	20027
3492	49	26131
11648	29	22530
14523	93	1178
21217	101	3331
20598	34	20437
14524	113	24205
23951	89	27159
14737	132	1933
7950	81	22530
22298	27	18833
26881	129	7398
11736	21	26984
1370	129	7398
19576	27	862
19274	113	21356
11820	33	3799
7970	71	13769
17669	133	2536
16162	81	22530
18347	87	596
4077	82	20773
14286	15	22665
11676	82	7327
148	72	14307
3425	71	17949
4202	14	19584
8247	74	8853
23399	116	1236
3095	132	26454
24597	129	7398
20380	15	6012
18208	129	7398
23521	71	16504
18651	71	3679
26612	117	12813
12466	33	3799
20896	43	27023
27743	32	15861
412	129	7398
22220	42	16711
6748	75	16645
8707	74	25333
22235	74	27289
10181	95	6048
12727	33	8609
21603	129	7398
25590	95	6048
5123	71	16504
8432	96	2836
25237	15	6012
1168	33	3799
13712	49	26131
23573	72	8965
2675	66	24836
8776	71	16504
21448	16	2081
1293	22	2546
6887	96	26895
6366	132	7387
22944	6	7536
3889	15	6012
26720	79	7862
13644	32	15861
4744	32	9690
12111	115	12407
3612	66	10149
1490	75	6797
21450	34	20437
5043	29	23199
21546	124	14960
5327	132	9099
16903	15	24665
949	96	12062
21818	82	20773
16456	129	7398
20988	62	6891
17694	17	579
26635	81	22530
20766	84	13411
17350	71	16504
16234	132	1933
6969	89	27159
3963	36	9575
23084	90	20437
14758	27	18833
4860	43	8789
26534	21	27325
23638	56	16486
16273	82	17366
12618	71	16504
8493	5	12636
1207	89	17143
21019	29	22530
15469	32	15861
21651	15	6012
9093	124	11494
27466	127	7444
22417	72	7327
8455	43	6012
17967	129	7398
6808	74	5488
11618	43	4423
19175	33	3799
25722	74	23914
962	71	21333
22794	49	26131
19409	33	5950
11129	43	6012
23405	131	16504
16201	129	7398
12901	119	10440
23497	96	25859
809	132	25415
444	36	24205
25174	72	25732
14402	19	19879
19828	122	8498
8945	82	20027
19582	11	22846
7689	122	8498
13585	122	8498
13543	129	7398
13639	71	7472
5303	74	7761
9948	79	15327
26966	96	2355
22211	89	27159
21428	15	14532
19017	71	20136
17772	21	13105
20776	66	10149
21505	31	6829
125	89	15998
7073	3	8498
12223	21	5289
5620	129	7398
11261	113	21356
22981	43	24667
20908	129	7398
25346	124	14960
27000	19	11241
14446	49	26131
6948	81	22530
21737	33	3799
20749	98	22530
9234	27	9099
18907	42	16711
8120	27	18833
17290	115	21964
3549	29	22530
16281	1	9690
3112	122	8498
8332	71	2811
6743	27	9099
26473	42	18732
7303	131	16504
24327	96	25859
22393	33	3799
25991	79	7862
16416	72	16711
21645	98	22530
14603	81	22530
22687	109	239
15561	71	21333
7588	27	10790
24214	90	5991
20818	115	11130
25717	98	22530
13539	115	18784
9941	89	23674
2542	71	9646
20988	49	26131
2193	101	3483
19179	33	3799
4657	15	6012
19035	33	3799
26564	133	14532
19815	22	2546
26656	126	11671
15917	132	8548
670	82	20773
21067	116	25984
23520	126	11671
13534	74	27712
22816	89	27159
14338	54	25770
25209	82	6128
13046	54	5488
9484	76	23894
6839	79	23720
5555	15	22665
13545	85	11871
17030	134	419
1717	19	23822
1563	32	9690
25344	43	22665
14326	78	18810
22660	132	18833
25525	33	5950
12249	93	18999
26194	33	3799
27352	74	16973
25802	37	8517
14992	15	14532
4777	33	8609
21811	36	21356
19885	50	23949
7775	65	7398
17973	74	23914
15093	15	22665
23457	115	4018
19154	71	3679
20445	132	19783
25042	133	14532
9655	116	842
313	74	4733
1108	27	9099
13837	74	1363
13261	43	23275
2752	132	18833
110	132	9099
16039	110	2546
18668	43	6012
4273	7	2997
27025	33	3799
11061	21	5476
13671	116	5801
24129	120	6423
22121	33	3799
8124	129	7398
11792	29	22530
21344	115	10026
9370	43	6012
27312	82	20773
4924	43	14532
1070	129	7398
15631	29	22530
22963	33	3799
19518	96	4492
3122	43	14532
2311	75	19503
17990	49	26131
23858	63	7156
21985	15	2628
16054	93	7390
3666	74	27289
177	89	27159
8828	2	1806
1590	74	5488
6914	31	10094
3668	82	20773
22240	43	6012
25262	93	7761
4249	82	20773
10068	119	10440
10930	29	22530
21390	22	2546
13587	96	24973
24927	132	6362
7600	79	7862
25712	2	1288
2897	29	22530
3919	129	7398
8353	29	22530
24493	109	9792
13608	57	7398
11549	50	18594
7818	135	9625
26352	93	10094
13054	49	26131
22650	43	14532
16483	74	5488
14847	129	7398
11273	129	7398
25194	96	17147
267	11	25414
5014	82	20773
23811	15	6012
10174	11	10664
362	90	20437
10084	32	24250
19704	87	25250
10525	34	10229
10773	72	20027
1034	88	7876
19502	18	20773
8082	96	22487
2558	71	2536
12595	27	7387
3459	122	8498
11535	27	22391
10377	129	7398
2493	132	6362
17030	15	24665
18899	74	16568
6103	129	7398
16719	15	14532
10280	81	22530
24672	100	27749
8071	96	4492
6115	32	26583
18645	11	25414
4581	79	7862
17125	71	21333
23548	101	3483
3673	17	579
3876	113	15034
14477	122	8498
4235	32	15861
6261	106	8335
27197	71	8183
11104	71	3679
26267	93	5488
5833	33	3799
3108	96	24973
25386	113	24205
21053	132	18833
966	79	7862
4001	101	3331
26599	76	7424
19700	71	19848
770	36	24205
18557	22	2546
1644	72	7954
7092	96	24973
11826	11	25414
8628	71	8411
24606	132	13414
5810	129	7398
19296	120	21054
2519	81	22530
4449	116	19879
5791	74	27289
8431	33	3799
19219	32	26583
18980	115	990
15191	72	25732
123	98	22530
11284	69	8335
21624	33	3799
14947	17	579
23517	71	2536
24404	43	14532
955	101	19448
7162	74	4733
155	71	16504
434	22	2546
15286	33	3799
18254	89	17143
12112	129	7398
9640	11	10664
17238	11	10664
12929	32	15861
21374	82	13952
15076	34	10229
18940	59	10707
13128	79	7862
27243	117	26327
25279	74	7761
4978	29	22530
8566	19	3890
17354	71	3679
2865	13	19894
17285	79	21097
14973	27	13414
5803	11	17633
17718	124	14960
17990	33	3799
3210	122	8498
6220	75	18116
6649	132	9099
9549	129	7398
27708	32	15861
22993	33	3799
11131	23	14897
27256	17	579
16608	79	7862
21360	29	22530
13457	11	25414
11585	130	11671
11335	17	579
20158	37	8517
2715	33	3799
1800	132	9099
2077	15	14532
2241	96	26554
3895	77	17417
2468	86	27327
1199	15	6012
19804	133	22665
18285	22	2546
19317	62	20027
16307	133	22665
23550	8	21248
25211	43	2478
19381	133	22665
17188	32	15861
230	79	7862
26722	79	7862
18079	32	9690
6851	31	27238
26159	19	19879
8627	115	1009
26768	116	11109
1287	106	8335
1477	37	5991
13860	59	7456
9790	11	19233
20809	64	7831
14299	132	10790
14120	75	19503
15534	132	9099
18131	8	21248
2323	27	7996
6399	81	22530
4804	113	22530
24151	71	7519
11163	115	27331
20939	21	4316
13012	96	5440
1774	36	22530
7648	71	13769
16514	17	579
23048	93	2406
8119	76	22429
4649	5	11228
17560	71	9594
18221	82	17366
3178	93	23914
24493	116	21610
12714	42	16711
5642	132	6362
11150	33	3799
7874	74	27289
9662	8	21248
14392	78	26461
14688	11	25414
15599	81	6817
4977	96	5440
1013	106	8335
17749	31	4551
6881	132	18833
7188	11	10664
23842	32	24250
6259	133	24335
7072	116	6478
17234	22	2546
14507	122	8498
15714	25	27396
9647	29	22530
20894	36	22530
12209	15	2628
1852	49	26131
848	79	15478
20647	32	24250
25599	129	7398
27643	43	15488
15421	82	20027
15605	62	3890
8436	36	21356
19427	74	7954
12190	36	24205
856	113	21356
8567	17	579
19254	113	22530
12603	72	5669
15575	62	7327
11410	57	7398
7859	11	25414
15844	17	22519
14483	29	22530
12296	101	3331
27216	34	3735
24824	79	7862
11647	27	10790
27523	29	23336
12211	6	26459
21621	29	22530
13437	132	18833
21110	11	10664
26771	11	10664
22452	34	10229
20425	33	3799
26391	72	20437
1487	32	26583
7583	81	22530
11326	129	7398
10050	79	7862
1665	129	7398
25200	71	17506
12133	89	4431
14719	129	7398
264	98	6746
25374	133	23080
13681	93	24932
6881	96	22487
24997	66	24836
15489	132	18833
19350	93	25130
2479	93	174
340	132	13414
14595	49	12104
13530	66	10149
215	36	21356
1504	34	10229
20252	131	25654
22698	114	21589
25834	29	22530
22550	72	21000
26692	87	10046
1541	129	7398
9135	74	27712
4547	11	25414
13622	27	18833
3358	72	11109
4111	37	8517
18768	89	7024
5250	32	26583
11355	132	25415
2682	89	27159
16271	106	8335
12602	71	8183
22739	24	9005
15269	27	18833
23149	129	7398
7658	101	3483
20951	54	10569
6412	72	10229
17895	71	3679
19717	96	985
19769	74	27289
16941	27	18833
9288	82	20773
16046	71	2008
15730	27	7996
15935	29	22530
16869	113	24205
2687	115	24161
8687	50	23949
10831	74	7761
3295	115	12850
6417	89	27159
1961	81	22530
27611	67	19042
3205	129	7398
6354	66	18683
10739	96	2102
13455	75	21111
10962	23	4398
7737	93	7761
6674	82	20773
19815	21	21093
1297	93	2406
20795	72	6370
15107	17	579
15773	71	16504
5199	110	7398
22731	43	13048
27837	62	24153
21617	43	4423
13545	122	8498
15916	113	22530
6666	129	7398
4516	113	22530
13111	32	24250
6479	101	3331
5492	79	68
20759	27	7387
978	27	7996
18023	132	8548
6943	113	15034
3956	33	3799
18484	32	9690
10059	79	15327
5742	33	8609
19963	131	7536
11802	11	25414
14682	133	14532
19305	31	6120
1444	79	15640
9258	33	3799
21437	36	24205
26546	77	25713
27311	21	11616
15401	32	24250
19212	71	13769
16249	96	24973
8509	119	14250
12180	15	6012
19824	72	8059
4493	87	25250
6995	96	8246
16884	32	9690
24976	21	5289
12282	1	15861
4982	115	27633
24534	75	19503
24927	101	20693
20104	33	4937
8346	27	18833
27612	115	12821
3763	132	19783
1845	15	6012
5762	132	18833
20240	2	1806
18025	67	15746
11633	133	14532
13642	93	19735
4368	33	3799
6036	97	2406
10471	74	1363
7391	53	4845
25686	116	2229
19901	71	2008
26396	11	25414
3004	78	26461
15799	96	4410
5514	89	27159
7190	132	18833
1532	106	8335
25527	29	22530
14667	129	7398
8656	77	25898
11487	21	10122
6647	89	15998
16871	11	10664
27501	27	18833
16491	27	18833
20128	96	22487
16299	72	5801
5662	98	22530
14013	96	24973
14294	17	579
16793	79	7862
14472	29	22530
19694	82	20773
11667	96	26537
13551	98	22530
15231	75	26568
1578	43	27023
12882	79	2910
5452	132	18833
23823	32	9690
10510	37	8517
15080	71	3387
17152	127	7444
10059	71	19277
8542	33	15268
6421	109	18207
20808	122	8498
6248	71	3679
22900	98	9087
15376	11	25414
5757	32	24250
22419	101	3483
26753	18	17828
7201	49	26131
3415	29	22530
10683	79	2910
11488	119	14250
11413	120	18626
27588	72	7327
26757	29	22530
18949	71	7472
10354	43	6012
1609	129	7398
5686	81	22530
19302	81	22530
11192	132	9099
23389	75	26568
20448	19	23822
14560	15	6012
13737	132	8580
18491	89	15350
26858	49	12104
10929	21	27325
25829	81	22530
10975	33	3799
22663	72	13816
22343	129	7398
10079	96	8246
199	74	7761
1260	87	596
8847	43	22665
15902	82	1236
2907	113	24205
11011	11	13656
21885	33	3799
10059	29	22530
6052	93	23914
19903	15	6012
2749	43	6012
20217	79	150
22505	132	2742
8889	71	3679
7296	33	3799
6179	96	2836
13459	110	7398
5805	82	20027
10153	62	996
9412	129	7398
17117	72	7954
13940	29	22530
27813	19	3821
18002	133	14532
23725	81	22530
20818	115	2481
23039	93	14157
21573	82	2803
1809	62	27232
8444	79	7862
2269	90	12219
5227	132	6328
13821	33	3799
27809	63	13082
3305	93	7954
